Order ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order month,Order num,Order year
CA-2017-148355,2017-12-24,2017-12-28,Standard Class,Corporate,United States,New Bedford,Massachusetts,East,OFF-BI-10000201,Office Supplies,Binders,Avery Triangle Shape...,12.3,5,0.0,6.15,December,12,2017
CA-2014-132913,2014-12-24,2014-12-26,First Class,Consumer,United States,San Diego,California,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet Surg...,13.97,1,0.0,3.6322,December,12,2014
CA-2017-150910,2017-12-22,2017-12-28,Standard Class,Consumer,United States,Jackson,Tennessee,South,FUR-TA-10002903,Furniture,Tables,Bevis Round Bullnose...,934.956,6,0.4,-249.3216,December,12,2017
CA-2017-150910,2017-12-22,2017-12-28,Standard Class,Consumer,United States,Jackson,Tennessee,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat C...,46.864,2,0.2,7.6154,December,12,2017
CA-2017-150910,2017-12-22,2017-12-28,Standard Class,Consumer,United States,Jackson,Tennessee,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files...,26.16,3,0.2,1.962,December,12,2017
CA-2017-150910,2017-12-22,2017-12-28,Standard Class,Consumer,United States,Jackson,Tennessee,South,OFF-AR-10001419,Office Supplies,Art,Newell 325...,23.128,7,0.2,2.891,December,12,2017
CA-2017-150910,2017-12-22,2017-12-28,Standard Class,Consumer,United States,Jackson,Tennessee,South,OFF-AP-10003266,Office Supplies,Appliances,Holmes Replacement F...,59.24,5,0.2,16.291,December,12,2017
CA-2014-156790,2014-08-08,2014-08-10,Second Class,Consumer,United States,Jacksonville,Florida,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf H...,155.456,4,0.2,-7.7728,August,8,2014
CA-2014-126480,2014-09-20,2014-09-24,Standard Class,Corporate,United States,San Diego,California,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900...,8.56,2,0.0,3.852,September,9,2014
CA-2017-105620,2017-12-25,2017-12-28,First Class,Consumer,United States,Hialeah,Florida,South,FUR-FU-10004963,Furniture,Furnishings,Eldon 400 Class Desk...,21.0,3,0.2,5.775,December,12,2017
CA-2017-105620,2017-12-25,2017-12-28,First Class,Consumer,United States,Hialeah,Florida,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X665...,120.0,2,0.5,-7.2,December,12,2017
CA-2017-150266,2017-11-25,2017-11-30,Standard Class,Consumer,United States,Houston,Texas,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT P...,299.96,5,0.2,37.495,November,11,2017
CA-2017-150266,2017-11-25,2017-11-30,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Cen...,67.84,5,0.8,-179.776,November,11,2017
CA-2017-150266,2017-11-25,2017-11-30,Standard Class,Consumer,United States,Houston,Texas,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Up...,853.93,5,0.3,-24.398,November,11,2017
CA-2017-150266,2017-11-25,2017-11-30,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear...,18.688,4,0.2,3.7376,November,11,2017
CA-2016-157280,2016-11-05,2016-11-07,First Class,Consumer,United States,Virginia Beach,Virginia,South,FUR-FU-10004665,Furniture,Furnishings,3M Polarizing Task L...,273.96,2,0.0,71.2296,November,11,2016
CA-2016-157280,2016-11-05,2016-11-07,First Class,Consumer,United States,Virginia Beach,Virginia,South,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Er...,89.97,3,0.0,18.8937,November,11,2016
CA-2016-157280,2016-11-05,2016-11-07,First Class,Consumer,United States,Virginia Beach,Virginia,South,FUR-FU-10003806,Furniture,Furnishings,Tenex Chairmat w/ Av...,756.8,5,0.0,75.68,November,11,2016
CA-2017-106691,2017-11-06,2017-11-12,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder P...,1.248,2,0.8,-1.9344,November,11,2017
CA-2016-134180,2016-11-03,2016-11-07,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Ba...,72.0,1,0.2,14.4,November,11,2016
CA-2016-134180,2016-11-03,2016-11-07,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding ...,470.155,7,0.3,-13.433,November,11,2016
CA-2014-166730,2014-12-30,2015-01-01,First Class,Consumer,United States,Memphis,Tennessee,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial S...,39.128,1,0.2,-8.8038,December,12,2014
CA-2017-157469,2017-12-02,2017-12-07,Standard Class,Corporate,United States,Lakewood,Ohio,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barr...,19.728,9,0.2,1.7262,December,12,2017
CA-2017-157469,2017-12-02,2017-12-07,Standard Class,Corporate,United States,Lakewood,Ohio,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909...,151.188,2,0.4,-25.198,December,12,2017
CA-2017-122308,2017-03-24,2017-03-28,Standard Class,Consumer,United States,New York City,New York,East,FUR-CH-10000665,Furniture,Chairs,Global Airflow Leath...,271.764,2,0.1,60.392,March,3,2017
US-2014-149034,2014-11-19,2014-11-21,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming...,47.496,1,0.2,-1.1874,November,11,2014
CA-2017-159226,2017-04-25,2017-04-27,Second Class,Consumer,United States,Los Angeles,California,West,FUR-BO-10004709,Furniture,Bookcases,Bush Westfield Colle...,344.981,7,0.15,28.4102,April,4,2017
CA-2017-156622,2017-11-23,2017-11-26,First Class,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22...,36.288,7,0.2,12.7008,November,11,2017
CA-2017-156622,2017-11-23,2017-11-26,First Class,Corporate,United States,Dallas,Texas,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942...,78.304,2,0.2,29.364,November,11,2017
CA-2017-156622,2017-11-23,2017-11-26,First Class,Corporate,United States,Dallas,Texas,Central,FUR-TA-10003008,Furniture,Tables,Lesro Round Back Col...,127.785,1,0.3,-31.0335,November,11,2017
CA-2017-156622,2017-11-23,2017-11-26,First Class,Corporate,United States,Dallas,Texas,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts...,6.104,2,0.8,-9.156,November,11,2017
CA-2014-119529,2014-11-03,2014-11-05,Second Class,Corporate,United States,Orange,New Jersey,East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binder...,5.76,2,0.0,2.8224,November,11,2014
CA-2015-150413,2015-10-19,2015-10-24,Second Class,Consumer,United States,Dallas,Texas,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repo...,1.72,1,0.8,-2.838,October,10,2015
CA-2014-108182,2014-02-06,2014-02-10,Second Class,Consumer,United States,Romeoville,Illinois,Central,OFF-BI-10001196,Office Supplies,Binders,Avery Flip-Chart Eas...,8.952,2,0.8,-14.7708,February,2,2014
CA-2016-110898,2016-03-06,2016-03-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10001626,Office Supplies,Appliances,Commercial WindTunne...,2.334,3,0.8,-6.3018,March,3,2016
CA-2016-110898,2016-03-06,2016-03-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On ...,1.728,4,0.8,-2.7648,March,3,2016
CA-2016-110898,2016-03-06,2016-03-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus ...,159.04,5,0.6,-194.824,March,3,2016
CA-2016-110898,2016-03-06,2016-03-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Co...,145.98,2,0.5,-99.2664,March,3,2016
CA-2015-123092,2015-12-03,2015-12-07,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Stee...",77.952,3,0.2,12.6672,December,12,2015
CA-2015-123092,2015-12-03,2015-12-07,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Per...,95.97,5,0.7,-73.577,December,12,2015
CA-2015-123092,2015-12-03,2015-12-07,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B...,105.584,2,0.2,9.2386,December,12,2015
CA-2015-123092,2015-12-03,2015-12-07,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,OFF-AR-10004078,Office Supplies,Art,Newell 312...,9.344,2,0.2,1.168,December,12,2015
US-2015-128587,2015-12-24,2015-12-30,Standard Class,Corporate,United States,Springfield,Missouri,Central,FUR-FU-10003026,Furniture,Furnishings,Eldon Regeneration R...,9.68,2,0.0,3.7752,December,12,2015
US-2015-128587,2015-12-24,2015-12-30,Standard Class,Corporate,United States,Springfield,Missouri,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Persona...,4899.93,7,0.0,2302.9671,December,12,2015
US-2017-139577,2017-10-01,2017-10-06,Standard Class,Home Office,United States,San Francisco,California,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 M...,104.75,5,0.0,21.9975,October,10,2017
CA-2017-159100,2017-10-16,2017-10-21,Standard Class,Corporate,United States,Columbia,Tennessee,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel ...,18.528,2,0.2,4.4004,October,10,2017
CA-2017-159100,2017-10-16,2017-10-21,Standard Class,Corporate,United States,Columbia,Tennessee,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Roun...,1875.258,7,0.4,-968.8833,October,10,2017
CA-2014-109043,2014-08-15,2014-08-17,First Class,Consumer,United States,Hollywood,Florida,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955...,91.36,5,0.2,29.692,August,8,2014
CA-2014-109043,2014-08-15,2014-08-17,First Class,Consumer,United States,Hollywood,Florida,South,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10...,152.24,5,0.2,17.127,August,8,2014
US-2017-116491,2017-11-11,2017-11-13,First Class,Consumer,United States,Dallas,Texas,Central,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Se...,35.184,2,0.2,12.3144,November,11,2017
CA-2017-122763,2017-03-20,2017-03-20,Same Day,Consumer,United States,Houston,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper...,56.704,2,0.2,19.1376,March,3,2017
CA-2017-122763,2017-03-20,2017-03-20,Same Day,Consumer,United States,Houston,Texas,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916...,274.064,7,0.2,102.774,March,3,2017
CA-2017-137785,2017-05-13,2017-05-17,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh S...,458.43,5,0.3,-124.431,May,5,2017
CA-2014-133389,2014-06-22,2014-06-22,Same Day,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Sla...,8.226,3,0.7,-6.0324,June,6,2014
CA-2014-103807,2014-12-02,2014-12-09,Standard Class,Corporate,United States,Sandy Springs,Georgia,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital Dat...,5.95,1,0.0,0.833,December,12,2014
CA-2014-103807,2014-12-02,2014-12-09,Standard Class,Corporate,United States,Sandy Springs,Georgia,South,OFF-PA-10002195,Office Supplies,Paper,RSVP Cards & Envelop...,15.24,3,0.0,7.1628,December,12,2014
CA-2015-102855,2015-04-05,2015-04-06,Same Day,Consumer,United States,Spokane,Washington,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB ...,239.94,6,0.0,26.3934,April,4,2015
CA-2015-102855,2015-04-05,2015-04-06,Same Day,Consumer,United States,Spokane,Washington,West,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pe...,23.84,8,0.0,6.4368,April,4,2015
CA-2017-107825,2017-11-18,2017-11-18,Same Day,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-ST-10001321,Office Supplies,Storage,Decoflex Hanging Per...,92.52,6,0.0,24.9804,November,11,2017
CA-2017-107825,2017-11-18,2017-11-18,Same Day,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-ST-10000777,Office Supplies,Storage,Companion Letter/Leg...,37.76,1,0.0,10.5728,November,11,2017
CA-2017-107825,2017-11-18,2017-11-18,Same Day,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487...,7.38,2,0.0,3.4686,November,11,2017
CA-2017-107825,2017-11-18,2017-11-18,Same Day,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, ...",5.82,2,0.0,2.7354,November,11,2017
CA-2017-106047,2017-07-12,2017-07-18,Standard Class,Consumer,United States,Fairfield,Ohio,East,OFF-PA-10000791,Office Supplies,Paper,Wirebound Message Bo...,3.816,1,0.2,1.1925,July,7,2017
CA-2017-127803,2017-05-19,2017-05-23,Standard Class,Corporate,United States,Huntsville,Alabama,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Po...,26.16,4,0.0,12.8184,May,5,2017
CA-2015-137071,2015-12-20,2015-12-21,First Class,Home Office,United States,Houston,Texas,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpa...,100.8,2,0.2,21.42,December,12,2015
CA-2016-121447,2016-02-21,2016-02-22,First Class,Corporate,United States,New York City,New York,East,FUR-FU-10001861,Furniture,Furnishings,Floodlight Indoor Ha...,135.8,7,0.0,66.542,February,2,2016
CA-2017-143084,2017-03-18,2017-03-22,Standard Class,Corporate,United States,Los Angeles,California,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil...,13.9,5,0.0,3.753,March,3,2017
CA-2017-143084,2017-03-18,2017-03-22,Standard Class,Corporate,United States,Los Angeles,California,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelope...,19.4,5,0.0,9.312,March,3,2017
CA-2016-131639,2016-12-17,2016-12-23,Standard Class,Corporate,United States,Carlsbad,New Mexico,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wi...,13.488,2,0.2,4.3836,December,12,2016
CA-2016-131639,2016-12-17,2016-12-23,Standard Class,Corporate,United States,Carlsbad,New Mexico,West,OFF-BI-10000948,Office Supplies,Binders,GBC Laser Imprintabl...,11.416,1,0.2,3.8529,December,12,2016
CA-2016-161361,2016-03-26,2016-03-28,Second Class,Consumer,United States,Pocatello,Idaho,West,OFF-PA-10001838,Office Supplies,Paper,Adams Telephone Mess...,17.64,3,0.0,8.6436,March,3,2016
CA-2016-161361,2016-03-26,2016-03-28,Second Class,Consumer,United States,Pocatello,Idaho,West,OFF-BI-10002215,Office Supplies,Binders,Wilson Jones Hanging...,17.04,3,0.2,5.538,March,3,2016
CA-2014-100706,2014-12-16,2014-12-18,Second Class,Consumer,United States,Springfield,Virginia,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wi...,99.98,2,0.0,7.9984,December,12,2014
CA-2014-100706,2014-12-16,2014-12-18,Second Class,Consumer,United States,Springfield,Virginia,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plat...,29.46,6,0.0,9.7218,December,12,2014
CA-2015-129525,2015-11-15,2015-11-20,Standard Class,Corporate,United States,Toledo,Ohio,East,OFF-BI-10002133,Office Supplies,Binders,Wilson Jones Ellipti...,166.92,13,0.7,-116.844,November,11,2015
US-2016-141880,2016-08-22,2016-08-23,First Class,Home Office,United States,Fort Collins,Colorado,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-A...,98.328,3,0.2,9.8328,August,8,2016
CA-2015-165799,2015-06-29,2015-07-02,First Class,Consumer,United States,New York City,New York,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh S...,117.882,1,0.1,1.3098,June,6,2015
CA-2016-102127,2016-06-26,2016-07-02,Standard Class,Corporate,United States,New York City,New York,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Butto...,20.97,3,0.0,9.0171,June,6,2016
CA-2016-102127,2016-06-26,2016-07-02,Standard Class,Corporate,United States,New York City,New York,East,TEC-AC-10000397,Technology,Accessories,Perixx PERIBOARD-512...,139.96,4,0.0,9.7972,June,6,2016
CA-2016-102127,2016-06-26,2016-07-02,Standard Class,Corporate,United States,New York City,New York,East,FUR-FU-10003976,Furniture,Furnishings,DAX Executive Solid ...,37.74,3,0.0,12.8316,June,6,2016
US-2016-152415,2016-09-17,2016-09-22,Standard Class,Consumer,United States,Marlborough,Massachusetts,East,FUR-FU-10002597,Furniture,Furnishings,C-Line Magnetic Cubi...,14.82,3,0.0,6.2244,September,9,2016
US-2016-152415,2016-09-17,2016-09-22,Standard Class,Consumer,United States,Marlborough,Massachusetts,East,FUR-FU-10004864,Furniture,Furnishings,Howard Miller 14-1/2...,191.82,3,0.0,61.3824,September,9,2016
CA-2014-138198,2014-07-18,2014-07-23,Standard Class,Consumer,United States,New Rochelle,New York,East,OFF-BI-10002103,Office Supplies,Binders,Cardinal Slant-D Rin...,13.904,2,0.2,4.5188,July,7,2014
CA-2017-128041,2017-09-01,2017-09-01,Same Day,Corporate,United States,Seattle,Washington,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare ...,314.6,4,0.0,103.818,September,9,2017
CA-2017-128041,2017-09-01,2017-09-01,Same Day,Corporate,United States,Seattle,Washington,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables...,283.56,4,0.0,45.3696,September,9,2017
CA-2017-105823,2017-06-22,2017-06-26,Standard Class,Home Office,United States,Detroit,Michigan,Central,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Up...,487.96,2,0.0,146.388,June,6,2017
CA-2014-152268,2014-09-02,2014-09-07,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 E...,1793.98,2,0.0,843.1706,September,9,2014
CA-2015-148873,2015-10-01,2015-10-05,Standard Class,Consumer,United States,Quincy,Illinois,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexib...,2.992,4,0.8,-4.488,October,10,2015
CA-2015-148873,2015-10-01,2015-10-05,Standard Class,Consumer,United States,Quincy,Illinois,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Nu...,108.768,4,0.2,2.7192,October,10,2015
CA-2015-166492,2015-04-07,2015-04-10,First Class,Consumer,United States,New York City,New York,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192...,25.92,4,0.0,12.4416,April,4,2015
CA-2015-166492,2015-04-07,2015-04-10,First Class,Consumer,United States,New York City,New York,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hang...,22.58,2,0.0,5.8708,April,4,2015
CA-2017-157420,2017-11-21,2017-11-21,Same Day,Consumer,United States,Houston,Texas,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Unive...,55.176,3,0.2,-12.4146,November,11,2017
CA-2016-117121,2016-12-17,2016-12-21,Standard Class,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Ma...,9892.74,13,0.0,4946.37,December,12,2016
CA-2014-138177,2014-09-19,2014-09-24,Standard Class,Corporate,United States,Chandler,Arizona,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation ...,73.915,1,0.5,-45.8273,September,9,2014
CA-2014-114335,2014-09-28,2014-10-03,Standard Class,Consumer,United States,Hollywood,Florida,South,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat An...,337.088,4,0.2,16.8544,September,9,2014
CA-2015-168760,2015-09-22,2015-09-26,Second Class,Corporate,United States,Los Angeles,California,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet ...,61.44,3,0.0,16.5888,September,9,2015
CA-2016-168830,2016-11-07,2016-11-13,Standard Class,Corporate,United States,San Francisco,California,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual ...,479.97,3,0.0,163.1898,November,11,2016
CA-2017-137463,2017-12-16,2017-12-20,Second Class,Corporate,United States,Sunnyvale,California,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexib...,5.984,2,0.2,2.244,December,12,2017
CA-2017-137463,2017-12-16,2017-12-20,Second Class,Corporate,United States,Sunnyvale,California,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive...,189.95,5,0.0,45.588,December,12,2017
CA-2017-137463,2017-12-16,2017-12-20,Second Class,Corporate,United States,Sunnyvale,California,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Er...,149.95,5,0.0,31.4895,December,12,2017
CA-2017-137463,2017-12-16,2017-12-20,Second Class,Corporate,United States,Sunnyvale,California,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wal...,29.95,5,0.0,8.6855,December,12,2017
CA-2017-137463,2017-12-16,2017-12-20,Second Class,Corporate,United States,Sunnyvale,California,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475...,44.4,3,0.0,22.2,December,12,2017
CA-2014-124513,2014-09-21,2014-09-25,Standard Class,Home Office,United States,New York City,New York,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilu...,66.03,3,0.0,17.1678,September,9,2014
CA-2015-165554,2015-05-18,2015-05-22,Standard Class,Corporate,United States,Los Angeles,California,West,OFF-PA-10003724,Office Supplies,Paper,Wirebound Message Bo...,10.86,2,0.0,5.3214,May,5,2015
CA-2014-141838,2014-03-26,2014-03-31,Second Class,Corporate,United States,San Francisco,California,West,OFF-AR-10004272,Office Supplies,Art,Newell 308...,3.36,2,0.0,0.84,March,3,2014
CA-2014-141838,2014-03-26,2014-03-31,Second Class,Corporate,United States,San Francisco,California,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather...,27.936,4,0.2,9.4284,March,3,2014
CA-2014-141838,2014-03-26,2014-03-31,Second Class,Corporate,United States,San Francisco,California,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxi...,28.784,2,0.2,2.8784,March,3,2014
CA-2017-117009,2017-09-22,2017-09-28,Standard Class,Consumer,United States,Santa Ana,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Sci...,21.96,2,0.0,6.1488,September,9,2017
CA-2015-128993,2015-09-12,2015-09-17,Second Class,Consumer,United States,Seattle,Washington,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash...,21.98,2,0.0,8.5722,September,9,2015
CA-2015-160227,2015-11-02,2015-11-04,First Class,Home Office,United States,New York City,New York,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Ch...,2621.322,11,0.1,553.3902,November,11,2015
CA-2015-149097,2015-10-20,2015-10-24,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame...,74.76,7,0.0,23.9232,October,10,2015
CA-2015-149097,2015-10-20,2015-10-24,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-TA-10001086,Furniture,Tables,SAFCO PlanMaster Boa...,364.776,3,0.2,27.3582,October,10,2015
CA-2016-132304,2016-06-14,2016-06-18,Standard Class,Corporate,United States,Seattle,Washington,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Util...,1115.17,7,0.0,334.551,June,6,2016
CA-2015-136420,2015-11-20,2015-11-21,First Class,Corporate,United States,San Diego,California,West,OFF-BI-10002854,Office Supplies,Binders,Performers Binder/Pa...,89.696,4,0.2,33.636,November,11,2015
CA-2015-136420,2015-11-20,2015-11-21,First Class,Corporate,United States,San Diego,California,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485...,50.12,4,0.0,23.5564,November,11,2015
CA-2016-101623,2016-02-28,2016-03-06,Standard Class,Corporate,United States,New York City,New York,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples...,36.48,6,0.0,18.24,February,2,2016
US-2014-151015,2014-10-14,2014-10-20,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951...,322.192,13,0.2,100.685,October,10,2014
US-2014-151015,2014-10-14,2014-10-20,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10000343,Office Supplies,Binders,Pressboard Covers wi...,2.946,3,0.8,-4.8609,October,10,2014
US-2014-151015,2014-10-14,2014-10-20,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903...,19.136,4,0.2,6.9368,October,10,2014
CA-2017-152968,2017-05-26,2017-05-30,Standard Class,Consumer,United States,Harrisonburg,Virginia,South,TEC-AC-10000521,Technology,Accessories,Verbatim Slim CD and...,23.08,2,0.0,6.924,May,5,2017
CA-2016-150077,2016-02-04,2016-02-10,Standard Class,Consumer,United States,Rockville,Maryland,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline ...,90.48,2,0.0,23.5248,February,2,2016
CA-2016-106278,2016-09-02,2016-09-05,Second Class,Consumer,United States,Des Moines,Washington,West,FUR-CH-10003061,Furniture,Chairs,Global Leather Task ...,215.976,3,0.2,-2.6997,September,9,2016
CA-2016-106278,2016-09-02,2016-09-05,Second Class,Consumer,United States,Des Moines,Washington,West,OFF-EN-10003567,Office Supplies,Envelopes,Inter-Office Recycle...,65.94,3,0.0,30.9918,September,9,2016
CA-2017-147550,2017-12-04,2017-12-05,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepe...,11.352,3,0.2,2.6961,December,12,2017
CA-2015-136105,2015-06-12,2015-06-16,Standard Class,Home Office,United States,Columbus,Indiana,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regen...,24.56,2,0.0,6.8768,June,6,2015
CA-2016-142524,2016-09-04,2016-09-08,Standard Class,Consumer,United States,Springfield,Missouri,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope...,16.56,2,0.0,7.7832,September,9,2016
CA-2016-142524,2016-09-04,2016-09-08,Standard Class,Consumer,United States,Springfield,Missouri,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Cli...,279.95,5,0.0,67.188,September,9,2016
CA-2014-136336,2014-04-21,2014-04-26,Standard Class,Corporate,United States,Henderson,Kentucky,South,OFF-ST-10002574,Office Supplies,Storage,SAFCO Commercial Wir...,828.84,6,0.0,0.0,April,4,2014
US-2015-136259,2015-11-05,2015-11-08,First Class,Consumer,United States,Lakewood,Ohio,East,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post ...,7.218,3,0.7,-5.5338,November,11,2015
US-2015-136259,2015-11-05,2015-11-08,First Class,Consumer,United States,Lakewood,Ohio,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded...,27.2,4,0.2,2.04,November,11,2015
US-2014-124625,2014-11-03,2014-11-07,Standard Class,Corporate,United States,Omaha,Nebraska,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wi...,89.97,3,0.0,18.8937,November,11,2014
CA-2016-108105,2016-02-16,2016-02-23,Standard Class,Consumer,United States,Henderson,Kentucky,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus ...,318.08,4,0.0,34.9888,February,2,2016
